ano,mes,data,regiao,uf,fonte_energia,producao_mwh,consumo_mwh,capacidade_instalada,emissao_co2,custo_medio_mwh,percentual_renovavel,nivel_demanda
2018,12,2018-12-01,Centro-Oeste,MS,Nuclear,21537.85,20895.72,30152.99,861.51,219.16,95,Médio
2018,12,2018-12-01,Sudeste,SP,Hidrelétrica,76859.45,82653.72,107603.23,3074.38,303.22,95,Alto
2018,12,2018-12-01,Sudeste,SP,Eólica,47674.69,48275.19,66744.57,1906.99,219.33,95,Alto
2018,12,2018-12-01,Sudeste,SP,Solar,23290.99,19848.44,32607.39,931.64,349.27,95,Médio
2018,12,2018-12-01,Sudeste,SP,Termelétrica,42336.38,39542.0,59270.93,27518.64,269.0,10,Médio
2018,12,2018-12-01,Sudeste,SP,Biomassa,21897.59,20171.1,30656.63,875.9,284.26,95,Médio
2018,12,2018-12-01,Sudeste,SP,Nuclear,19199.43,20409.84,26879.21,767.98,398.31,95,Alto
2018,12,2018-12-01,Sudeste,RJ,Hidrelétrica,87613.64,90181.51,122659.1,3504.55,338.58,95,Alto
2018,12,2018-12-01,Sudeste,RJ,Eólica,41597.09,38601.9,58235.93,1663.88,413.06,95,Médio
2018,12,2018-12-01,Sudeste,RJ,Solar,35947.33,29020.93,50326.27,1437.89,254.66,95,Baixo
2018,12,2018-12-01,Sudeste,RJ,Termelétrica,43353.62,46867.47,60695.07,28179.86,259.17,10,Alto
2018,12,2018-12-01,Sudeste,RJ,Biomassa,13543.07,13799.81,18960.29,541.72,403.04,95,Alto
2018,12,2018-12-01,Sudeste,RJ,Nuclear,17421.07,14894.83,24389.5,696.84,218.4,95,Médio
2018,12,2018-12-01,Sudeste,MG,Hidrelétrica,77800.55,77348.25,108920.77,3112.02,324.94,95,Médio
2018,12,2018-12-01,Sudeste,MG,Eólica,29691.84,23185.97,41568.58,1187.67,161.45,95,Baixo
2018,12,2018-12-01,Sudeste,MG,Solar,37012.5,33006.76,51817.51,1480.5,354.2,95,Médio
2018,12,2018-12-01,Sudeste,MG,Termelétrica,45867.13,52460.47,64213.98,29813.64,178.35,10,Crítico
2018,12,2018-12-01,Sudeste,MG,Biomassa,54018.81,47096.72,75626.33,2160.75,373.04,95,Médio
2018,12,2018-12-01,Sudeste,MG,Nuclear,6795.44,6819.93,9513.62,271.82,294.02,95,Alto
2018,12,2018-12-01,Sudeste,ES,Hidrelétrica,76580.75,74956.82,107213.05,3063.23,254.97,95,Médio
2018,12,2018-12-01,Sudeste,ES,Eólica,30815.14,27408.24,43141.2,1232.61,152.51,95,Médio
2018,12,2018-12-01,Sudeste,ES,Solar,32486.44,32590.17,45481.02,1299.46,330.85,95,Alto
2018,12,2018-12-01,Sudeste,ES,Termelétrica,49617.88,44529.2,69465.04,32251.62,304.8,10,Médio
2018,12,2018-12-01,Sudeste,ES,Biomassa,19596.7,18793.56,27435.38,783.87,287.06,95,Médio
2018,12,2018-12-01,Sudeste,ES,Nuclear,17155.93,14799.21,24018.3,686.24,165.48,95,Médio
2018,12,2018-12-01,Sul,PR,Hidrelétrica,83145.7,75775.84,116403.98,3325.83,364.54,95,Médio
2018,12,2018-12-01,Sul,PR,Eólica,36068.87,34595.59,50496.41,1442.75,330.43,95,Médio
2018,12,2018-12-01,Sul,PR,Solar,34142.78,32887.25,47799.89,1365.71,349.36,95,Médio
2018,12,2018-12-01,Sul,PR,Termelétrica,42395.87,43183.79,59354.22,27557.32,203.44,10,Alto
2018,12,2018-12-01,Sul,PR,Biomassa,21584.86,22138.14,30218.81,863.39,204.47,95,Alto
2018,12,2018-12-01,Sul,PR,Nuclear,15026.11,15221.13,21036.55,601.04,276.73,95,Alto
2018,12,2018-12-01,Sul,SC,Hidrelétrica,83021.3,63237.57,116229.82,3320.85,339.57,95,Baixo
2018,12,2018-12-01,Sul,SC,Eólica,40579.25,45303.87,56810.95,1623.17,245.56,95,Alto
2018,12,2018-12-01,Sul,SC,Solar,41267.26,41160.96,57774.16,1650.69,178.94,95,Médio
2018,12,2018-12-01,Sul,SC,Termelétrica,43371.8,33164.73,60720.52,28191.67,373.07,10,Baixo
2018,12,2018-12-01,Sul,SC,Biomassa,23604.3,20957.22,33046.02,944.17,434.18,95,Médio
2018,12,2018-12-01,Sul,SC,Nuclear,815.88,875.42,1142.24,32.64,173.96,95,Alto
2018,12,2018-12-01,Sul,RS,Hidrelétrica,80693.73,86528.59,112971.22,3227.75,357.6,95,Alto
2018,12,2018-12-01,Sul,RS,Eólica,36618.62,31183.98,51266.07,1464.74,387.86,95,Médio
2018,12,2018-12-01,Sul,RS,Solar,19361.5,21505.81,27106.11,774.46,167.77,95,Alto
2018,12,2018-12-01,Sul,RS,Termelétrica,44061.82,34421.5,61686.55,28640.18,180.96,10,Baixo
2018,12,2018-12-01,Sul,RS,Biomassa,16110.03,15092.27,22554.04,644.4,247.23,95,Médio
2018,12,2018-12-01,Sul,RS,Nuclear,931.7,949.72,1304.38,37.27,278.71,95,Alto
2019,1,2019-01-01,Norte,AM,Hidrelétrica,101462.39,101044.15,142047.34,4058.5,430.64,95,Médio
2019,1,2019-01-01,Norte,AM,Eólica,41214.65,39007.91,57700.51,1648.59,367.04,95,Médio
2019,1,2019-01-01,Norte,AM,Solar,31361.9,28110.44,43906.66,1254.48,447.55,95,Médio
2019,1,2019-01-01,Norte,AM,Termelétrica,45530.32,42351.24,63742.45,29594.71,169.1,10,Médio
2019,1,2019-01-01,Norte,AM,Biomassa,11194.42,12048.46,15672.19,447.78,433.81,95,Alto
2019,1,2019-01-01,Norte,AM,Nuclear,11732.27,11331.65,16425.17,469.29,347.51,95,Médio
2019,1,2019-01-01,Norte,PA,Hidrelétrica,85862.91,97797.12,120208.08,3434.52,242.71,95,Crítico
2019,1,2019-01-01,Norte,PA,Eólica,40325.98,32785.78,56456.37,1613.04,379.02,95,Baixo
2019,1,2019-01-01,Norte,PA,Solar,32553.15,27466.37,45574.41,1302.13,153.95,95,Baixo
2019,1,2019-01-01,Norte,PA,Termelétrica,53760.08,61362.4,75264.12,34944.05,296.45,10,Crítico
2019,1,2019-01-01,Norte,PA,Biomassa,31979.58,32518.28,44771.41,1279.18,253.68,95,Alto
2019,1,2019-01-01,Norte,PA,Nuclear,27994.17,24125.98,39191.84,1119.77,171.62,95,Médio
2019,1,2019-01-01,Norte,RO,Hidrelétrica,95307.55,97574.46,133430.57,3812.3,403.23,95,Alto
2019,1,2019-01-01,Norte,RO,Eólica,51986.59,54910.62,72781.22,2079.46,387.65,95,Alto
2019,1,2019-01-01,Norte,RO,Solar,29915.33,22748.84,41881.47,1196.61,258.96,95,Baixo
2019,1,2019-01-01,Norte,RO,Termelétrica,46076.53,44633.12,64507.14,29949.75,152.64,10,Médio
2019,1,2019-01-01,Norte,RO,Biomassa,27260.27,26482.26,38164.38,1090.41,271.85,95,Médio
2019,1,2019-01-01,Norte,RO,Nuclear,4448.62,4601.5,6228.06,177.94,178.17,95,Alto
2019,1,2019-01-01,Norte,TO,Hidrelétrica,90207.17,97190.75,126290.04,3608.29,397.02,95,Alto
2019,1,2019-01-01,Norte,TO,Eólica,35148.51,27975.45,49207.92,1405.94,339.6,95,Baixo
2019,1,2019-01-01,Norte,TO,Solar,20603.06,16314.03,28844.29,824.12,241.23,95,Baixo
2019,1,2019-01-01,Norte,TO,Termelétrica,41665.32,38271.32,58331.45,27082.46,242.18,10,Médio
2019,1,2019-01-01,Norte,TO,Biomassa,22265.57,19897.5,31171.79,890.62,358.07,95,Médio
2019,1,2019-01-01,Norte,TO,Nuclear,2496.68,2863.53,3495.36,99.87,349.83,95,Crítico
2019,1,2019-01-01,Nordeste,BA,Hidrelétrica,106645.88,105896.77,149304.23,4265.84,298.55,95,Médio
2019,1,2019-01-01,Nordeste,BA,Eólica,46876.98,51597.83,65627.77,1875.08,236.8,95,Alto
2019,1,2019-01-01,Nordeste,BA,Solar,29084.62,27132.38,40718.47,1163.38,239.09,95,Médio
2019,1,2019-01-01,Nordeste,BA,Termelétrica,40444.72,40659.19,56622.6,26289.07,305.41,10,Alto
2019,1,2019-01-01,Nordeste,BA,Biomassa,21025.38,20884.68,29435.53,841.02,189.98,95,Médio
2019,1,2019-01-01,Nordeste,BA,Nuclear,14349.92,12591.14,20089.88,574.0,243.22,95,Médio
2019,1,2019-01-01,Nordeste,PE,Hidrelétrica,100055.33,104005.05,140077.47,4002.21,400.82,95,Alto
2019,1,2019-01-01,Nordeste,PE,Eólica,34379.46,33636.17,48131.25,1375.18,160.02,95,Médio
2019,1,2019-01-01,Nordeste,PE,Solar,58868.4,50403.21,82415.75,2354.74,345.85,95,Médio
2019,1,2019-01-01,Nordeste,PE,Termelétrica,31105.32,30574.96,43547.45,20218.46,157.64,10,Médio
2019,1,2019-01-01,Nordeste,PE,Biomassa,21938.95,17386.4,30714.53,877.56,428.12,95,Baixo
2019,1,2019-01-01,Nordeste,PE,Nuclear,6034.02,5401.72,8447.62,241.36,415.62,95,Médio
2019,1,2019-01-01,Nordeste,CE,Hidrelétrica,99558.28,109195.18,139381.59,3982.33,348.17,95,Alto
2019,1,2019-01-01,Nordeste,CE,Eólica,36997.9,31446.23,51797.06,1479.92,189.2,95,Baixo
2019,1,2019-01-01,Nordeste,CE,Solar,35258.4,27446.56,49361.76,1410.34,349.82,95,Baixo
2019,1,2019-01-01,Nordeste,CE,Termelétrica,45642.96,50716.03,63900.15,29667.93,353.55,10,Alto
2019,1,2019-01-01,Nordeste,CE,Biomassa,13946.63,10931.09,19525.28,557.87,412.27,95,Baixo
2019,1,2019-01-01,Nordeste,CE,Nuclear,100.0,95.66,140.0,4.0,383.27,95,Médio
2019,1,2019-01-01,Nordeste,MA,Hidrelétrica,89335.8,98046.13,125070.12,3573.43,269.91,95,Alto
2019,1,2019-01-01,Nordeste,MA,Eólica,28584.4,22139.88,40018.15,1143.38,163.33,95,Baixo
2019,1,2019-01-01,Nordeste,MA,Solar,24323.7,24884.07,34053.18,972.95,232.59,95,Alto
2019,1,2019-01-01,Nordeste,MA,Termelétrica,52444.39,51654.03,73422.15,34088.86,177.24,10,Médio
2019,1,2019-01-01,Nordeste,MA,Biomassa,26636.14,29325.54,37290.6,1065.45,213.23,95,Alto
2019,1,2019-01-01,Nordeste,MA,Nuclear,14479.83,13789.38,20271.76,579.19,221.25,95,Médio
2019,1,2019-01-01,Nordeste,PB,Hidrelétrica,79662.17,62692.22,111527.03,3186.49,288.2,95,Baixo
2019,1,2019-01-01,Nordeste,PB,Eólica,36668.93,36458.71,51336.51,1466.76,274.21,95,Médio
2019,1,2019-01-01,Nordeste,PB,Solar,36302.41,39006.54,50823.37,1452.1,243.37,95,Alto
2019,1,2019-01-01,Nordeste,PB,Termelétrica,33454.89,35530.95,46836.85,21745.68,418.52,10,Alto
2019,1,2019-01-01,Nordeste,PB,Biomassa,25576.17,29017.7,35806.64,1023.05,343.41,95,Crítico
2019,1,2019-01-01,Nordeste,PB,Nuclear,25669.24,25124.56,35936.93,1026.77,440.07,95,Médio
2019,1,2019-01-01,Centro-Oeste,DF,Hidrelétrica,97745.29,75960.87,136843.41,3909.81,398.27,95,Baixo
2019,1,2019-01-01,Centro-Oeste,DF,Eólica,49334.38,51321.59,69068.14,1973.38,370.09,95,Alto
2019,1,2019-01-01,Centro-Oeste,DF,Solar,47542.68,38232.58,66559.75,1901.71,403.83,95,Baixo
2019,1,2019-01-01,Centro-Oeste,DF,Termelétrica,43621.84,45433.42,61070.58,28354.2,171.45,10,Alto
2019,1,2019-01-01,Centro-Oeste,DF,Biomassa,22147.2,19199.91,31006.08,885.89,203.33,95,Médio
2019,1,2019-01-01,Centro-Oeste,DF,Nuclear,17703.83,15128.74,24785.37,708.15,333.16,95,Médio
2019,1,2019-01-01,Centro-Oeste,GO,Hidrelétrica,86252.42,66140.21,120753.38,3450.1,227.28,95,Baixo
2019,1,2019-01-01,Centro-Oeste,GO,Eólica,36404.52,29001.28,50966.33,1456.18,156.7,95,Baixo
2019,1,2019-01-01,Centro-Oeste,GO,Solar,43523.61,32984.85,60933.06,1740.94,223.57,95,Baixo
2019,1,2019-01-01,Centro-Oeste,GO,Termelétrica,44717.45,37357.93,62604.43,29066.34,434.48,10,Baixo
2019,1,2019-01-01,Centro-Oeste,GO,Biomassa,27774.94,25627.49,38884.92,1111.0,214.35,95,Médio
2019,1,2019-01-01,Centro-Oeste,GO,Nuclear,11091.32,10317.89,15527.85,443.65,335.93,95,Médio
2019,1,2019-01-01,Centro-Oeste,MT,Hidrelétrica,76804.64,67397.98,107526.5,3072.19,213.22,95,Médio
2019,1,2019-01-01,Centro-Oeste,MT,Eólica,31620.91,28256.6,44269.28,1264.84,433.25,95,Médio
2019,1,2019-01-01,Centro-Oeste,MT,Solar,28193.45,24514.84,39470.84,1127.74,392.47,95,Médio
2019,1,2019-01-01,Centro-Oeste,MT,Termelétrica,43438.9,48286.48,60814.46,28235.28,155.18,10,Alto
2019,1,2019-01-01,Centro-Oeste,MT,Biomassa,22335.14,19282.53,31269.2,893.41,225.0,95,Médio
2019,1,2019-01-01,Centro-Oeste,MT,Nuclear,879.65,919.17,1231.51,35.19,404.4,95,Alto
2019,1,2019-01-01,Centro-Oeste,MS,Hidrelétrica,88917.04,90907.32,124483.85,3556.68,325.35,95,Alto
2019,1,2019-01-01,Centro-Oeste,MS,Eólica,32606.72,26564.29,45649.4,1304.27,271.46,95,Baixo
2019,1,2019-01-01,Centro-Oeste,MS,Solar,38003.2,34626.08,53204.48,1520.13,242.35,95,Médio
2019,1,2019-01-01,Centro-Oeste,MS,Termelétrica,40708.07,38756.06,56991.29,26460.24,378.83,10,Médio
2019,1,2019-01-01,Centro-Oeste,MS,Biomassa,36733.27,29348.14,51426.58,1469.33,398.94,95,Baixo
2019,1,2019-01-01,Centro-Oeste,MS,Nuclear,1342.7,1022.16,1879.78,53.71,278.38,95,Baixo
2019,1,2019-01-01,Sudeste,SP,Hidrelétrica,74899.82,70959.85,104859.74,2995.99,439.77,95,Médio
2019,1,2019-01-01,Sudeste,SP,Eólica,44979.25,36339.03,62970.94,1799.17,354.41,95,Baixo
2019,1,2019-01-01,Sudeste,SP,Solar,36337.14,39574.97,50872.0,1453.49,337.03,95,Alto
2019,1,2019-01-01,Sudeste,SP,Termelétrica,54585.97,45078.86,76420.36,35480.88,398.72,10,Baixo
2019,1,2019-01-01,Sudeste,SP,Biomassa,17653.21,16728.55,24714.5,706.13,359.56,95,Médio
2019,1,2019-01-01,Sudeste,SP,Nuclear,10586.64,10715.76,14821.3,423.47,329.91,95,Alto
2019,1,2019-01-01,Sudeste,RJ,Hidrelétrica,85918.45,75912.32,120285.83,3436.74,392.83,95,Médio
2019,1,2019-01-01,Sudeste,RJ,Eólica,40420.63,45902.68,56588.89,1616.83,399.9,95,Crítico
2019,1,2019-01-01,Sudeste,RJ,Solar,27672.15,28725.96,38741.01,1106.89,158.77,95,Alto
2019,1,2019-01-01,Sudeste,RJ,Termelétrica,56633.27,62630.25,79286.58,36811.62,158.97,10,Alto
2019,1,2019-01-01,Sudeste,RJ,Biomassa,15142.0,11807.13,21198.8,605.68,289.05,95,Baixo
2019,1,2019-01-01,Sudeste,RJ,Nuclear,436.16,339.81,610.63,17.45,405.19,95,Baixo
2019,1,2019-01-01,Sudeste,MG,Hidrelétrica,94058.47,83568.07,131681.85,3762.34,389.55,95,Médio
2019,1,2019-01-01,Sudeste,MG,Eólica,37071.11,39771.0,51899.56,1482.84,236.86,95,Alto
2019,1,2019-01-01,Sudeste,MG,Solar,28347.77,21348.89,39686.88,1133.91,303.26,95,Baixo
2019,1,2019-01-01,Sudeste,MG,Termelétrica,52551.49,45614.62,73572.08,34158.47,408.54,10,Médio
2019,1,2019-01-01,Sudeste,MG,Biomassa,24534.84,24059.84,34348.78,981.39,319.12,95,Médio
2019,1,2019-01-01,Sudeste,MG,Nuclear,10440.14,7862.19,14616.19,417.61,194.16,95,Baixo
2019,1,2019-01-01,Sudeste,ES,Hidrelétrica,89352.18,84374.6,125093.05,3574.09,281.95,95,Médio
2019,1,2019-01-01,Sudeste,ES,Eólica,35495.98,30477.73,49694.37,1419.84,412.74,95,Médio
2019,1,2019-01-01,Sudeste,ES,Solar,42829.51,43150.86,59961.31,1713.18,157.35,95,Alto
2019,1,2019-01-01,Sudeste,ES,Termelétrica,46119.67,38901.15,64567.54,29977.78,221.91,10,Baixo
2019,1,2019-01-01,Sudeste,ES,Biomassa,25065.55,27387.4,35091.77,1002.62,352.03,95,Alto
2019,1,2019-01-01,Sudeste,ES,Nuclear,6023.31,4723.15,8432.63,240.93,415.13,95,Baixo
2019,1,2019-01-01,Sul,PR,Hidrelétrica,95433.54,106585.88,133606.96,3817.34,354.88,95,Alto
2019,1,2019-01-01,Sul,PR,Eólica,44764.34,51180.47,62670.07,1790.57,198.58,95,Crítico
2019,1,2019-01-01,Sul,PR,Solar,27323.43,23952.17,38252.8,1092.94,419.75,95,Médio
2019,1,2019-01-01,Sul,PR,Termelétrica,41703.65,47067.28,58385.11,27107.37,289.54,10,Crítico
2019,1,2019-01-01,Sul,PR,Biomassa,32057.0,32868.41,44879.8,1282.28,211.34,95,Alto
2019,1,2019-01-01,Sul,PR,Nuclear,21955.24,19462.93,30737.34,878.21,270.42,95,Médio
2019,1,2019-01-01,Sul,SC,Hidrelétrica,83908.48,65171.1,117471.87,3356.34,291.61,95,Baixo
2019,1,2019-01-01,Sul,SC,Eólica,43476.42,46791.63,60866.99,1739.06,359.7,95,Alto
2019,1,2019-01-01,Sul,SC,Solar,40817.68,45788.93,57144.75,1632.71,203.27,95,Crítico
2019,1,2019-01-01,Sul,SC,Termelétrica,45246.11,40394.82,63344.55,29409.97,286.15,10,Médio
2019,1,2019-01-01,Sul,SC,Biomassa,11547.61,12520.03,16166.66,461.9,316.42,95,Alto
2019,1,2019-01-01,Sul,SC,Nuclear,2568.17,2765.21,3595.43,102.73,168.62,95,Alto
2019,1,2019-01-01,Sul,RS,Hidrelétrica,91633.81,79936.73,128287.34,3665.35,187.95,95,Médio
2019,1,2019-01-01,Sul,RS,Eólica,38819.94,41255.43,54347.91,1552.8,291.27,95,Alto
2019,1,2019-01-01,Sul,RS,Solar,24370.25,23881.14,34118.35,974.81,432.39,95,Médio
2019,1,2019-01-01,Sul,RS,Termelétrica,29462.77,30998.63,41247.88,19150.8,183.13,10,Alto
2019,1,2019-01-01,Sul,RS,Biomassa,29520.53,22593.28,41328.75,1180.82,305.29,95,Baixo
2019,1,2019-01-01,Sul,RS,Nuclear,14465.36,15350.01,20251.51,578.61,172.65,95,Alto
2019,2,2019-02-01,Norte,AM,Hidrelétrica,90646.62,75391.33,126905.27,3625.86,185.59,95,Baixo
2019,2,2019-02-01,Norte,AM,Eólica,37298.24,28623.03,52217.54,1491.93,151.23,95,Baixo
2019,2,2019-02-01,Norte,AM,Solar,30424.1,25312.24,42593.74,1216.96,325.62,95,Baixo
2019,2,2019-02-01,Norte,AM,Termelétrica,50232.46,43126.24,70325.45,32651.1,396.8,10,Médio
2019,2,2019-02-01,Norte,AM,Biomassa,35569.41,40901.7,49797.18,1422.78,209.36,95,Crítico
2019,2,2019-02-01,Norte,AM,Nuclear,9689.08,7667.42,13564.71,387.56,425.23,95,Baixo
2019,2,2019-02-01,Norte,PA,Hidrelétrica,81733.84,86999.86,114427.38,3269.35,321.02,95,Alto
2019,2,2019-02-01,Norte,PA,Eólica,44291.61,48671.99,62008.26,1771.66,292.0,95,Alto
2019,2,2019-02-01,Norte,PA,Solar,36854.72,30892.61,51596.6,1474.19,357.24,95,Baixo
2019,2,2019-02-01,Norte,PA,Termelétrica,42396.33,33274.69,59354.86,27557.61,324.56,10,Baixo
2019,2,2019-02-01,Norte,PA,Biomassa,30745.29,25082.13,43043.4,1229.81,211.87,95,Baixo
2019,2,2019-02-01,Norte,PA,Nuclear,10154.58,9824.91,14216.41,406.18,199.78,95,Médio
2019,2,2019-02-01,Norte,RO,Hidrelétrica,95210.73,108377.31,133295.03,3808.43,397.8,95,Crítico
2019,2,2019-02-01,Norte,RO,Eólica,33263.7,27065.8,46569.18,1330.55,279.59,95,Baixo
2019,2,2019-02-01,Norte,RO,Solar,27168.43,21544.73,38035.8,1086.74,251.82,95,Baixo
2019,2,2019-02-01,Norte,RO,Termelétrica,42427.0,41520.44,59397.8,27577.55,216.81,10,Médio
2019,2,2019-02-01,Norte,RO,Biomassa,17233.25,17644.28,24126.54,689.33,445.65,95,Alto
2019,2,2019-02-01,Norte,RO,Nuclear,17219.24,14192.67,24106.93,688.77,332.62,95,Baixo
2019,2,2019-02-01,Norte,TO,Hidrelétrica,78153.55,74317.87,109414.97,3126.14,173.45,95,Médio
2019,2,2019-02-01,Norte,TO,Eólica,45416.5,34167.09,63583.11,1816.66,280.3,95,Baixo
2019,2,2019-02-01,Norte,TO,Solar,34816.88,37614.12,48743.63,1392.68,293.26,95,Alto
2019,2,2019-02-01,Norte,TO,Termelétrica,55951.07,53254.65,78331.5,36368.2,402.47,10,Médio
2019,2,2019-02-01,Norte,TO,Biomassa,41715.59,34500.25,58401.82,1668.62,261.88,95,Baixo
2019,2,2019-02-01,Norte,TO,Nuclear,13054.84,11141.21,18276.78,522.19,197.75,95,Médio
2019,2,2019-02-01,Nordeste,BA,Hidrelétrica,91123.32,84826.71,127572.64,3644.93,366.2,95,Médio
2019,2,2019-02-01,Nordeste,BA,Eólica,37100.68,32970.04,51940.96,1484.03,428.93,95,Médio
2019,2,2019-02-01,Nordeste,BA,Solar,35468.02,31828.12,49655.23,1418.72,195.16,95,Médio
2019,2,2019-02-01,Nordeste,BA,Termelétrica,29408.19,29272.09,41171.46,19115.32,171.44,10,Médio
2019,2,2019-02-01,Nordeste,BA,Biomassa,18265.22,20120.09,25571.31,730.61,229.04,95,Alto
2019,2,2019-02-01,Nordeste,BA,Nuclear,284.19,311.15,397.87,11.37,219.66,95,Alto
2019,2,2019-02-01,Nordeste,PE,Hidrelétrica,96990.54,77630.24,135786.76,3879.62,182.84,95,Baixo
2019,2,2019-02-01,Nordeste,PE,Eólica,35853.61,39356.26,50195.05,1434.14,435.15,95,Alto
2019,2,2019-02-01,Nordeste,PE,Solar,26236.57,22949.63,36731.2,1049.46,324.23,95,Médio
2019,2,2019-02-01,Nordeste,PE,Termelétrica,51363.73,57125.75,71909.22,33386.43,381.15,10,Alto
2019,2,2019-02-01,Nordeste,PE,Biomassa,31883.36,30306.23,44636.71,1275.33,167.02,95,Médio
2019,2,2019-02-01,Nordeste,PE,Nuclear,4490.35,4561.49,6286.5,179.61,231.25,95,Alto
2019,2,2019-02-01,Nordeste,CE,Hidrelétrica,72043.31,56496.64,100860.64,2881.73,328.95,95,Baixo
2019,2,2019-02-01,Nordeste,CE,Eólica,30259.02,27805.74,42362.63,1210.36,328.61,95,Médio
2019,2,2019-02-01,Nordeste,CE,Solar,33653.94,30631.85,47115.52,1346.16,313.53,95,Médio
2019,2,2019-02-01,Nordeste,CE,Termelétrica,46647.97,45675.82,65307.16,30321.18,360.18,10,Médio
2019,2,2019-02-01,Nordeste,CE,Biomassa,7555.76,7784.75,10578.06,302.23,241.97,95,Alto
2019,2,2019-02-01,Nordeste,CE,Nuclear,6740.26,5061.56,9436.37,269.61,223.38,95,Baixo
2019,2,2019-02-01,Nordeste,MA,Hidrelétrica,86616.55,99141.52,121263.17,3464.66,180.21,95,Crítico
2019,2,2019-02-01,Nordeste,MA,Eólica,41829.61,44870.51,58561.46,1673.18,406.14,95,Alto
2019,2,2019-02-01,Nordeste,MA,Solar,35953.16,26998.62,50334.42,1438.13,264.02,95,Baixo
2019,2,2019-02-01,Nordeste,MA,Termelétrica,14982.08,12638.46,20974.91,9738.35,201.47,10,Baixo
2019,2,2019-02-01,Nordeste,MA,Biomassa,29658.8,24724.81,41522.32,1186.35,386.1,95,Baixo
2019,2,2019-02-01,Nordeste,MA,Nuclear,5427.27,4578.93,7598.17,217.09,208.56,95,Baixo
2019,2,2019-02-01,Nordeste,PB,Hidrelétrica,82005.8,80753.88,114808.11,3280.23,364.72,95,Médio
2019,2,2019-02-01,Nordeste,PB,Eólica,35487.67,32329.83,49682.73,1419.51,325.08,95,Médio
2019,2,2019-02-01,Nordeste,PB,Solar,23299.3,19370.75,32619.02,931.97,241.4,95,Baixo
2019,2,2019-02-01,Nordeste,PB,Termelétrica,53505.85,60513.8,74908.2,34778.81,313.93,10,Crítico
2019,2,2019-02-01,Nordeste,PB,Biomassa,26779.97,27388.94,37491.96,1071.2,365.41,95,Alto
2019,2,2019-02-01,Nordeste,PB,Nuclear,100.0,105.69,140.0,4.0,327.98,95,Alto
2019,2,2019-02-01,Centro-Oeste,DF,Hidrelétrica,75987.11,76662.17,106381.96,3039.48,300.61,95,Alto
2019,2,2019-02-01,Centro-Oeste,DF,Eólica,57381.56,47903.16,80334.18,2295.26,171.88,95,Baixo
2019,2,2019-02-01,Centro-Oeste,DF,Solar,45178.55,50957.15,63249.97,1807.14,266.95,95,Crítico
2019,2,2019-02-01,Centro-Oeste,DF,Termelétrica,44531.16,35191.29,62343.63,28945.26,269.17,10,Baixo
2019,2,2019-02-01,Centro-Oeste,DF,Biomassa,19781.2,19137.92,27693.67,791.25,207.97,95,Médio
2019,2,2019-02-01,Centro-Oeste,DF,Nuclear,13031.78,13699.89,18244.49,521.27,185.72,95,Alto
2019,2,2019-02-01,Centro-Oeste,GO,Hidrelétrica,83806.62,94171.37,117329.27,3352.26,387.88,95,Crítico
2019,2,2019-02-01,Centro-Oeste,GO,Eólica,40057.35,42472.29,56080.29,1602.29,295.76,95,Alto
2019,2,2019-02-01,Centro-Oeste,GO,Solar,25427.04,19577.55,35597.86,1017.08,388.66,95,Baixo
2019,2,2019-02-01,Centro-Oeste,GO,Termelétrica,41595.64,35150.2,58233.89,27037.16,265.54,10,Baixo
2019,2,2019-02-01,Centro-Oeste,GO,Biomassa,16748.9,13698.66,23448.47,669.96,229.04,95,Baixo
2019,2,2019-02-01,Centro-Oeste,GO,Nuclear,2747.32,2133.95,3846.25,109.89,239.27,95,Baixo
2019,2,2019-02-01,Centro-Oeste,MT,Hidrelétrica,82312.02,74198.38,115236.83,3292.48,301.24,95,Médio
2019,2,2019-02-01,Centro-Oeste,MT,Eólica,28413.84,29074.41,39779.37,1136.55,428.03,95,Alto
2019,2,2019-02-01,Centro-Oeste,MT,Solar,45241.67,45640.28,63338.34,1809.67,196.5,95,Alto
2019,2,2019-02-01,Centro-Oeste,MT,Termelétrica,41771.47,35159.3,58480.05,27151.45,336.12,10,Baixo
2019,2,2019-02-01,Centro-Oeste,MT,Biomassa,27264.19,25036.6,38169.86,1090.57,153.85,95,Médio
2019,2,2019-02-01,Centro-Oeste,MT,Nuclear,18616.42,20152.1,26062.99,744.66,170.21,95,Alto
2019,2,2019-02-01,Centro-Oeste,MS,Hidrelétrica,84136.86,95940.56,117791.61,3365.47,236.63,95,Crítico
2019,2,2019-02-01,Centro-Oeste,MS,Eólica,26903.96,24674.89,37665.55,1076.16,376.57,95,Médio
2019,2,2019-02-01,Centro-Oeste,MS,Solar,37464.71,42068.79,52450.59,1498.59,431.12,95,Crítico
2019,2,2019-02-01,Centro-Oeste,MS,Termelétrica,41531.13,33446.11,58143.58,26995.23,204.81,10,Baixo
2019,2,2019-02-01,Centro-Oeste,MS,Biomassa,24392.28,21041.45,34149.19,975.69,174.26,95,Médio
2019,2,2019-02-01,Centro-Oeste,MS,Nuclear,10567.39,10202.04,14794.35,422.7,299.35,95,Médio
2019,2,2019-02-01,Sudeste,SP,Hidrelétrica,90596.95,82011.59,126835.72,3623.88,225.62,95,Médio
2019,2,2019-02-01,Sudeste,SP,Eólica,30169.26,34324.53,42236.97,1206.77,250.14,95,Crítico
